GlobalID,Detection Date,Submission Date,Latitude,Longitude,Notes,Lab Status,note,note_length,kw_large,kw_yellow,kw_queen,month,delay_days,y,prob_img,has_image,num_images,risk_prior,risk_prior_log,prob_positive,mistake_prob
{C3E943C8-CB34-494E-BCD2-7B75C3F89ADC},2020-06-16,2020-06-16,47.699514,-122.369371,Captured the hornet in a glass jar when I saw it in my backyard.,Negative ID,captured the hornet in a glass jar when i saw it in my backyard.,64,0,0,0,6,0,0,0.0031574199368516014,0,0,0.19605625950875435,0.1790296941451457,2.1945593118107135e-06,0.9999978054406882
{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},2020-06-17,2020-06-17,48.088346,-122.057132,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",Negative ID,"found outside on yard chair adjacent to wooded area.  non aggressive.  very tough to kill.  specimen available if needed.  may just be a wasp, but would like confirmation.",171,0,0,0,6,0,0,0.0031574199368516014,0,0,1.1172596305748668,0.7501226254335583,1.7482284993645225e-06,0.9999982517715006
{CDB8C5FE-D6CB-49F9-9EBB-8D52B3588B12},2020-06-17,2020-06-17,47.71143,-122.16785,It flew past us at the Kirkland JEEP dealership,Unverified,it flew past us at the kirkland jeep dealership,47,0,0,0,6,0,0,0.0031574199368516014,0,0,0.18385644301497994,0.16877728165718298,1.7174923223729827e-06,0.9999982825076776
{88DB8873-D69F-48BA-B5C8-641CEB301003},2020-06-17,2020-06-17,48.835031,-122.480637,Black and Yellow. About 1.25 inches long.,Negative ID,black and yellow. about 1.25 inches long.,41,0,1,0,6,0,0,0.0031574199368516014,0,0,9.10859373488897,2.3133859269074204,0.5789957295277628,0.4210042704722372
{09E76D56-D893-406F-834B-99FA42F03CDC},2020-06-17,2020-06-17,47.544377,-122.383195,Burrowing in the newly mowed lawn in my front yard,Negative ID,burrowing in the newly mowed lawn in my front yard,50,0,0,0,6,0,0,0.0031574199368516014,0,0,0.07267021596555442,0.0701510687520032,1.0303618935853686e-06,0.9999989696381064
{08ED1BF2-C86B-4898-8110-F1E5B856E5DD},2020-06-13,2020-06-17,46.520671,-124.040339, ,Negative ID, ,1,0,0,0,6,4,0,0.0031574199368516014,0,0,5.179510450773665e-07,5.179509109407702e-07,6.244201203998411e-06,0.999993755798796
{BE97591C-45BE-4081-9FDF-B3C39A34E0A9},2020-06-17,2020-06-17,48.085141,-121.956203,"One hornet. Very large, about 2 inches. Black and yellow/orange.",Unverified,"one hornet. very large, about 2 inches. black and yellow/orange.",64,1,1,0,6,0,0,0.0031574199368516014,0,0,0.9726126364535408,0.679358875506055,1.674270008460774e-06,0.9999983257299916
{E4957AF1-2D8B-432E-9CC1-E4107AD38D75},2020-06-17,2020-06-17,48.452302,-122.233709,We saw a nest and decided to spray it and one wasp came out and was about 2 inches long but flew off. Sending a pic of the nest.,Negative ID,we saw a nest and decided to spray it and one wasp came out and was about 2 inches long but flew off. sending a pic of the nest.,128,0,0,0,6,0,0,0.0031574199368516014,0,0,4.432331728109708,1.692368457631382,0.0018460255160616431,0.9981539744839384
{0DEE1563-1D7B-4B80-8872-03C1E5ABCF96},2020-06-17,2020-06-17,47.101698,-122.317205,Nest in the ground,Negative ID,nest in the ground,18,0,0,0,6,0,0,0.0031574199368516014,0,0,0.0022059809241807378,0.002203551320711672,1.408912366894961e-07,0.9999998591087633
{6560E534-7FEA-459A-AA33-1146A57B4919},2020-06-17,2020-06-17,47.872818,-121.816455, ,Negative ID, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,0.29143925678585575,0.25575729937438607,5.436505512250961e-06,0.9999945634944878
{60B30228-0C6B-4050-8EDD-970A63DCA629},2020-06-17,2020-06-17,48.897924,-122.419118,Found drowned in a water bucket. It probably is just a yellow jacket but it's a pretty big one so thought we should run it by you,Negative ID,found drowned in a water bucket. it probably is just a yellow jacket but it's a pretty big one so thought we should run it by you,129,0,1,0,6,0,0,0.0031574199368516014,0,0,9.188694248799967,2.321278698572518,0.11424450687835727,0.8857554931216427
{80F7B163-D4C6-42E1-B230-2FD594726E4F},2020-06-17,2020-06-17,47.664903,-122.422196,"The large hornet flew down and landed on my clothing. My friend swatted it off and it landed on a pinecone on the trail (see pictures). It was ~1.5""-2"" and it's stinger was 1/8-1/4"" and extended up along it's back and pumping. It had yellow markings but",Negative ID,"the large hornet flew down and landed on my clothing. my friend swatted it off and it landed on a pinecone on the trail (see pictures). it was ~1.5""-2"" and it's stinger was 1/8-1/4"" and extended up along it's back and pumping. it had yellow markings but",253,1,1,0,6,0,0,0.0031574199368516014,0,0,0.1614133402416648,0.1496376602353458,7.918483050198865e-10,0.9999999992081517
{833F6D5F-5B79-4140-AF08-C42A2524DF37},2020-06-17,2020-06-17,47.264643,-122.531842, ,Negative ID, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,0.00935515521195616,0.009311666764487688,1.2870774989648358e-06,0.9999987129225011
{7ED7A47A-25D6-4756-BB66-CCD295EC0E7D},2020-06-17,2020-06-17,47.678839,-117.479113,"In spokane, wa west side",Negative ID,"in spokane, wa west side",24,0,0,0,6,0,0,0.0031574199368516014,0,0,1.5642327284265407e-13,1.5642327284264183e-13,3.25240244978153e-14,0.9999999999999675
{607A1262-1320-424E-A7DF-8D48E7A2ABC2},2020-06-17,2020-06-17,47.394407,-117.337027,Found crawling in grass. Is now captured.,Negative ID,found crawling in grass. is now captured.,41,0,0,0,6,0,0,0.0031574199368516014,0,0,4.5162232430839705e-15,4.516223243083961e-15,2.4601415093137323e-15,0.9999999999999976
{B4D25A68-F3BB-463C-B1B0-110535CB7339},2020-06-18,2020-06-18,47.61002,-122.18791, ,Unverified, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,0.09925861559611318,0.09463596675205979,3.0884220244163504e-06,0.9999969115779755
{132DC9F7-D520-40C9-BA39-32CEBAEEB2E6},2020-06-18,2020-06-18,47.62984,-120.68945, ,Negative ID, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,0.002979006506309407,0.0029745780591624526,8.899876150300476e-09,0.9999999911001238
{8A550278-FD92-469D-B60E-59E3E0B3D5E1},2020-06-18,2020-06-18,47.863663,-120.071108,Found floating in our swimming pool,Negative ID,found floating in our swimming pool,35,0,0,0,6,0,0,0.0031574199368516014,0,0,0.0006285745034906317,0.0006283770332829046,1.1718506621849334e-09,0.9999999988281494
{DD3E59B1-9CA5-41D6-B264-1E4548265875},2020-06-17,2020-06-18,47.614941,-117.363146,Insect was on path and was unable to move but alive. It was a minimum of 1.5 inches.,Negative ID,insect was on path and was unable to move but alive. it was a minimum of 1.5 inches.,84,0,0,0,6,1,0,0.0031574199368516014,0,0,2.8845273421130905e-14,2.884527342113049e-14,2.6755220183395923e-15,0.9999999999999973
{352E06AC-27CF-4D8C-AA04-DD624D4F6922},2020-06-18,2020-06-18,48.410073,-119.49506,Not sure what it is but its huge,Negative ID,not sure what it is but its huge,32,0,0,0,6,0,0,0.0031574199368516014,0,0,0.00017311532565282965,0.00017310034292397676,2.9041331477118577e-09,0.9999999970958668
{F7A5D9C9-9DDD-485E-92BE-F9CA7912036C},2020-06-18,2020-06-18,48.113648,-122.794458,"Large, lazy and slow.",Negative ID,"large, lazy and slow.",21,1,0,0,6,0,0,0.0031574199368516014,0,0,1.6089236356346461,0.9589377361342952,0.0009910605735277578,0.9990089394264723
{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,2020-06-18,47.548071,-122.258975, ,Negative ID, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,0.06950662532251883,0.0671974443060995,2.6286376914803356e-06,0.9999973713623085
{666B5A37-4583-417E-A3C5-F9349FC6CF70},2020-06-18,2020-06-18,48.758415,-122.421308,"It was in my house, I live on lake whatcom I have it in a mason jar.",Negative ID,"it was in my house, i live on lake whatcom i have it in a mason jar.",68,0,0,0,6,0,0,0.0031574199368516014,0,0,8.37412684990869,2.2379534315093075,0.39763575000803425,0.6023642499919657
{1C77B531-F3DC-4E2E-A680-70FD769407EC},2020-06-18,2020-06-18,48.006981,-122.117668,"Clearly yellow head, distinct yellow/black stripes on the tail end of the abnormally large bee. Easily the size of my pinky finger (5th digit). Loud wings, flew off before a photo or video could be acquired.",Unverified,"clearly yellow head, distinct yellow/black stripes on the tail end of the abnormally large bee. easily the size of my pinky finger (5th digit). loud wings, flew off before a photo or video could be acquired.",207,1,1,0,6,0,0,0.0031574199368516014,0,0,0.8324251172458493,0.6056402902306827,2.6898216581948444e-08,0.9999999731017835
{78CA94AF-67CA-4525-AA8F-F9EE5908E2BA},2020-06-18,2020-06-18,46.28451,-119.192993, ,Negative ID, ,1,0,0,0,6,0,0,0.0031574199368516014,0,0,1.8870891921040252e-12,1.8870891921022444e-12,1.9225657831016635e-14,0.9999999999999808
{0B1EB505-BBCE-45BC-94A6-685A76484A2F},2020-06-18,2020-06-18,48.9429,-122.45079,found dead in a piece of equipment that came down from BC on 6/5/20,Negative ID,found dead in a piece of equipment that came down from bc on 6/5/20,67,0,0,0,6,0,0,0.0031574199368516014,0,0,9.367033640144603,2.338630929261398,0.7437715229421434,0.25622847705785656
{BA7C92D6-01E7-4B9D-A5EF-4F38D26016E8},2020-06-18,2020-06-18,47.874577,-122.174435,"No photo unfortunately, but just reporting that my wife and I saw an Asian Giant Hornet land on the front of our house today (on decorative rock), June 18 at 12:30 pm.  We were in the middle of trimming bushes/trees when this occurred.  Before we could g",Unverified,"no photo unfortunately, but just reporting that my wife and i saw an asian giant hornet land on the front of our house today (on decorative rock), june 18 at 12:30 pm.  we were in the middle of trimming bushes/trees when this occurred.  before we could g",254,0,0,0,6,0,0,0.0031574199368516014,0,0,0.4593662563744076,0.3780022705077345,2.353475820460034e-08,0.9999999764652417
{F831637D-23AB-4BD5-90A4-D4E8AC59B91F},2020-06-18,2020-06-18,47.413739,-122.629608,Trapped between window and screen. Rough measurement about 1 1/4 in. Seems to match the colors and markings. By far the largest hornet I have seen.,Negative ID,trapped between window and screen. rough measurement about 1 1/4 in. seems to match the colors and markings. by far the largest hornet i have seen.,147,1,0,0,6,0,0,0.0031574199368516014,0,0,0.02962434197019567,0.02919401918250305,1.5204493197946382e-08,0.9999999847955068
{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,2020-06-18,47.83985,-120.01452,I am not sure if this is one.,Negative ID,i am not sure if this is one.,29,0,0,0,6,0,0,0.0031574199368516014,0,0,0.00040850268593869336,0.00040841927143241055,9.84400730911063e-10,0.9999999990155992
{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,2020-06-19,47.785024,-122.290134,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,Negative ID,found hornet inside house. trapped while we took pictures. appears to be over an inch based on what we measured. thorax coloration seems a little different than yellow jacket and a little larger.handyman released it outside. sorry if it isn't one just th,254,1,1,0,6,0,0,0.0031574199368516014,0,0,0.3073477809007064,0.2680004902183924,1.3298027167842274e-09,0.9999999986701973
{F0C98093-C4BA-4ACB-A870-6141E329FB37},2020-06-18,2020-06-19,48.429667,-122.285214,The large bug (or hornet) was black and slender about 2 inces long. There was no yellow on it.,Unverified,the large bug (or hornet) was black and slender about 2 inces long. there was no yellow on it.,94,1,1,0,6,1,0,0.0031574199368516014,0,0,4.336449906564008,1.6745606203820755,0.000420557990737575,0.9995794420092624
{B1C2E70E-3EF2-432D-AA0B-34273C08FF0C},2020-06-19,2020-06-19,47.165573,-123.078297,I was outside when I heard a loud buzzing fly by my head.  A very large insect landed on the side of my lake home.  It had a brown and tan body.  About 1 and 1/2 inch. Big dark eyes with a large head and wasp body.  I went in to get my camera and the bug,Unverified,i was outside when i heard a loud buzzing fly by my head.  a very large insect landed on the side of my lake home.  it had a brown and tan body.  about 1 and 1/2 inch. big dark eyes with a large head and wasp body.  i went in to get my camera and the bug,254,1,0,0,6,0,0,0.0031574199368516014,0,0,0.003041700028320193,0.0030370834179825014,9.252203586431533e-10,0.9999999990747797
{B8F78369-3E5A-4E35-9695-789C186B4144},2020-06-19,2020-06-19,48.087947,-122.153927,I have it in a container,Unverified,i have it in a container,24,0,0,0,6,0,0,0.0031574199368516014,0,0,1.2264780790601428,0.8004210002607479,0.0001946237401479682,0.999805376259852
{2B6D53B0-85F2-449F-825F-E7F573366AC7},2020-06-19,2020-06-19,48.81199,-122.436401,flying slowly but aggressively hitting against a sliding glass door.   I was about 3 ft from it and and it showed no fear of me and was bussing me.  I went inside.,Unverified,flying slowly but aggressively hitting against a sliding glass door.   i was about 3 ft from it and and it showed no fear of me and was bussing me.  i went inside.,163,0,0,0,6,0,0,0.0031574199368516014,0,0,8.802771257559295,2.2826651270850085,0.0676717754260004,0.9323282245739996
{8EB11819-87F2-4F42-96F8-58EF25436359},2020-06-19,2020-06-19,47.21248,-123.10565,I have it.,Unverified,i have it.,10,0,0,0,6,0,0,0.0031574199368516014,0,0,0.004401104894640264,0.004391448355088735,6.428758697093188e-06,0.999993571241303
{E6A62AB7-0C3A-497B-9742-F3C58E968F34},2018-04-22,2020-06-19,48.835478,-122.462557,Stop video at 14 seconds! Did a looping fly by multiple times and made a distinct sound,Negative ID,stop video at 14 seconds! did a looping fly by multiple times and made a distinct sound,87,0,0,0,4,789,0,0.0031574199368516014,0,0,11.898568333576774,2.557116323315407,0.3757500980339607,0.6242499019660392
{649779E8-1B9C-45D3-96BB-91AE2F26A4D7},2020-06-19,2020-06-19,48.389027,-122.534803,"Just beneath hummingbird feeder, flying somewhat slow relative to wasp or Anna's hummingbird, yet I was unable to catch or kill.",Unverified,"just beneath hummingbird feeder, flying somewhat slow relative to wasp or anna's hummingbird, yet i was unable to catch or kill.",128,0,0,0,6,0,0,0.0031574199368516014,0,0,4.294835084168694,1.6667318329911303,0.00373319936688656,0.9962668006331135
{DFB93DE7-7EA9-43F1-8D47-E84B7E0F0265},2020-06-19,2020-06-19,48.741044,-122.475843,"Apologies for the poor quality photos. Insect was approximately 1 inch long, brownish-yellow face and black eyes. Body was brownish-yellow and black striped, and wings appeared to be light brown as well. Probably another insect, but I figured better safe",Negative ID,"apologies for the poor quality photos. insect was approximately 1 inch long, brownish-yellow face and black eyes. body was brownish-yellow and black striped, and wings appeared to be light brown as well. probably another insect, but i figured better safe",254,0,1,0,6,0,0,0.0031574199368516014,0,0,8.36028018167431,2.2364752239810524,0.0014561296201762008,0.9985438703798238
{4331BBC9-BDC7-4B95-BE35-AAAA9EB472A1},2020-06-19,2020-06-19,47.011226,-122.886419,Was hooking trailer up and it landed next to me on the back of truck.  I got a good look at it before it flew away.,Unverified,was hooking trailer up and it landed next to me on the back of truck.  i got a good look at it before it flew away.,115,0,0,0,6,0,0,0.0031574199368516014,0,0,0.000903935886330225,0.000903527582322165,4.630329573477166e-08,0.9999999536967042
